Column 1,Column 2,Column 3,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15
49,5,34998,10,3,5,1,5,2,0,0,60,39,0
57,5,51016,9,3,4,1,5,2,0,0,60,39,1
57,2,132717,13,3,4,1,5,2,0,0,45,39,0
46,4,186078,10,5,7,2,5,1,0,0,45,39,0
37,5,196123,14,3,4,1,5,2,0,0,70,39,1
43,5,304906,13,3,12,1,5,2,0,0,45,39,1
26,4,41521,9,5,8,2,5,1,0,0,35,39,0
40,4,346847,11,6,10,3,5,1,0,0,40,39,0
39,6,107233,9,5,3,3,1,2,0,0,40,39,0
39,4,150125,12,1,8,5,3,1,0,0,40,39,0
31,4,400535,10,3,1,1,5,2,0,0,40,39,0
31,4,409622,13,3,7,1,4,2,0,0,36,26,0
27,4,136448,13,5,1,2,3,1,0,0,40,39,0
36,6,202950,13,3,4,1,5,2,0,0,50,20,0
40,2,197012,13,1,13,2,5,1,8614,0,40,9,1
57,4,237691,9,3,8,1,5,2,0,0,40,26,0
24,4,170277,9,5,8,2,5,1,0,0,35,39,0
30,4,160784,10,5,12,2,5,2,0,0,45,39,0
28,4,33798,8,5,14,2,5,2,0,0,50,39,0
22,4,197838,13,5,4,2,5,2,0,0,40,39,0
31,4,223212,4,5,6,4,5,2,0,0,50,39,0
33,4,125762,9,3,12,1,5,2,0,0,44,39,1
20,4,283969,10,5,6,3,5,2,0,0,15,39,0
25,4,374163,8,3,5,1,4,2,0,0,60,26,0
49,7,118567,10,3,5,1,5,2,0,0,40,39,0
21,4,147655,9,5,8,4,5,1,0,0,35,39,0
45,4,82797,13,3,4,1,5,2,0,0,45,39,1
36,2,142573,9,3,4,1,5,2,0,0,45,39,1
41,4,235167,3,4,9,2,5,1,0,0,32,26,0
23,4,53245,13,5,12,2,5,2,0,1602,12,39,0
47,4,28035,13,3,4,1,5,2,0,0,50,39,1
41,4,247082,9,1,4,2,5,2,0,0,50,39,0
30,4,123397,9,5,6,5,5,1,0,0,40,39,0
29,2,133327,10,5,5,2,5,2,0,0,40,39,0
31,4,102270,4,1,7,5,5,1,0,0,40,39,0
64,0,45817,5,3,0,1,5,2,0,0,50,39,0
55,4,240988,5,3,7,3,2,2,0,0,40,30,0
19,4,386378,9,5,8,2,5,2,0,0,35,39,0
31,7,350651,8,3,13,6,5,1,0,0,40,39,1
18,7,76142,7,5,8,4,5,2,0,0,8,39,0
68,4,73773,9,7,12,2,5,1,0,0,24,39,0
50,0,281504,10,3,0,1,5,2,0,0,40,39,0
36,2,293358,10,5,4,5,3,1,0,0,48,39,0
44,4,146906,15,3,10,1,5,2,0,0,50,39,1
58,6,331474,9,3,1,6,5,1,0,0,20,39,1
20,4,213719,9,5,12,4,3,1,0,0,20,39,0
18,4,101795,6,5,6,4,5,2,0,0,40,39,0
32,4,228265,9,5,6,4,5,1,0,0,30,39,0
49,6,130206,9,1,8,2,5,1,0,0,40,39,0
34,4,324254,9,3,7,1,5,2,0,0,40,39,0
22,4,223019,9,5,1,2,5,1,0,0,40,39,0
40,4,189666,9,3,8,1,5,2,0,0,45,39,0
35,4,139086,9,3,6,1,5,2,0,0,40,39,0
26,4,359327,10,3,12,1,5,2,0,0,50,0,0
44,6,75065,8,3,4,1,2,2,0,0,60,40,0
55,4,139843,9,1,4,2,5,1,0,0,60,39,0
21,4,34310,11,3,3,1,5,2,0,2603,40,39,0
54,4,346014,10,3,3,6,5,1,0,0,40,39,0
39,2,163278,10,5,1,2,5,1,2202,0,44,39,0
52,4,31460,9,1,8,2,5,2,0,0,38,39,0
57,5,33725,13,3,3,1,5,2,0,0,50,39,1
67,0,63552,4,7,0,2,5,1,0,0,35,39,0
58,7,300623,9,1,1,5,5,1,0,0,40,39,0
27,2,177072,10,5,10,3,5,2,0,0,16,39,0
66,0,37331,9,3,0,1,5,2,0,0,15,39,0
41,4,167725,10,1,7,2,5,2,0,0,40,39,0
18,4,131180,7,5,10,4,5,1,0,0,16,39,0
58,4,275859,9,7,3,5,5,2,8614,0,52,26,1
50,4,275181,3,1,8,2,5,2,0,0,37,5,0
31,4,398988,10,5,4,2,5,2,0,0,40,39,0
32,4,222654,6,1,7,2,5,2,0,0,40,39,0
37,6,111129,10,3,3,1,5,2,0,0,45,39,0
26,6,137795,13,3,4,1,5,2,0,0,20,39,0
33,2,242150,11,3,13,1,5,2,0,0,50,39,0
35,7,237873,9,5,8,5,3,1,0,0,40,39,0
44,4,367749,13,5,10,2,5,1,0,0,45,26,0
26,4,206600,13,5,3,4,5,2,0,0,40,26,0
48,1,247043,9,1,1,2,5,2,0,0,40,39,0
40,4,187702,13,5,13,2,5,2,0,0,40,39,0
62,4,41718,6,3,12,1,5,2,0,0,35,39,0
37,4,151835,15,3,12,1,5,2,0,0,45,39,1
18,4,118938,7,5,12,4,5,2,0,0,18,39,0
48,4,224870,9,1,7,3,4,1,0,0,38,7,0
45,4,178341,14,3,10,1,5,2,0,0,50,39,0
35,4,61343,10,3,12,1,5,2,0,0,45,39,0
35,4,36989,9,1,3,5,5,2,0,0,40,39,0
34,6,226296,9,3,10,1,5,2,0,0,51,39,0
29,4,186624,9,3,8,6,5,1,0,0,40,5,0
19,4,172582,10,5,12,4,5,2,0,0,30,39,0
53,7,227392,10,3,11,1,5,2,0,0,60,39,0
49,4,187563,10,1,8,2,5,2,0,0,40,39,0
71,4,137499,9,7,12,3,5,1,0,0,16,39,0
38,4,239397,4,3,3,1,5,2,0,0,36,26,0
39,2,327164,14,3,4,1,5,2,0,0,45,39,0
23,4,140798,13,5,1,2,5,1,0,0,40,39,0
29,5,187450,13,3,12,1,5,2,0,0,50,39,1
52,4,194580,3,1,5,5,5,2,0,0,40,39,0
41,4,372682,10,3,1,6,5,1,0,0,40,39,1
20,4,235442,10,5,8,2,5,2,0,0,35,39,0
30,4,128065,10,3,13,1,5,2,0,0,45,39,0
56,4,91545,6,1,1,5,3,1,0,0,36,39,0
26,4,154604,9,1,12,5,5,1,0,0,40,39,0
36,1,192150,9,1,1,5,5,1,0,0,40,39,0
26,2,216522,13,5,10,4,3,1,0,0,42,39,0
58,4,156040,12,3,7,1,3,2,0,1848,40,39,1
24,4,206861,13,5,1,4,5,2,0,0,40,39,0
41,4,97632,10,1,12,2,2,1,0,0,32,39,0
27,4,189530,10,5,12,4,5,2,0,0,35,39,0
28,7,381789,10,6,4,4,5,2,0,2339,40,39,0
57,5,368797,9,3,4,1,5,2,0,0,40,39,0
21,7,41183,10,5,10,4,5,1,0,0,20,39,0
50,4,191062,9,3,6,1,5,2,0,0,40,39,0
27,4,132963,9,3,6,1,3,2,0,0,40,39,0
58,4,153551,13,5,10,2,5,1,0,0,60,39,0
27,6,66473,13,3,4,1,5,2,0,0,50,39,0
36,4,240323,9,6,12,5,3,1,0,0,17,39,0
68,2,242095,13,3,4,1,5,2,20051,0,40,39,1
33,5,128016,9,7,12,5,5,1,0,0,40,39,0
19,4,29526,10,5,8,4,5,1,0,0,18,39,0
26,4,342953,9,6,1,5,3,1,0,0,40,39,0
37,4,215476,9,5,6,5,3,1,0,0,30,39,0
53,4,231919,9,3,7,1,5,2,0,0,45,39,0
32,4,52537,10,5,13,2,3,2,0,0,38,39,0
18,4,27920,7,5,4,4,5,1,0,0,25,39,0
53,4,153052,9,3,3,1,5,2,0,0,40,39,1
40,6,199303,13,3,10,1,5,2,0,0,40,39,0
50,4,233369,10,1,10,5,5,1,0,0,40,39,0
43,4,345789,13,3,10,6,5,1,15024,0,50,39,1
60,4,238913,13,3,12,1,5,2,0,0,46,39,1
28,6,195607,9,3,12,6,5,1,0,0,40,39,0
34,4,245173,9,1,12,2,5,2,0,1669,45,39,0
37,4,138441,9,1,14,2,5,2,0,0,40,39,0
25,4,67467,9,3,13,1,5,2,0,0,40,39,0
46,4,102569,14,3,4,1,5,2,15024,0,65,39,1
21,4,213341,7,4,6,4,5,2,0,1762,40,6,0
26,4,37202,13,5,10,2,5,1,0,0,45,39,0
47,4,140219,9,5,1,3,5,1,0,0,40,39,0
18,4,298860,8,5,6,4,5,2,0,0,20,39,0
22,4,51362,13,5,12,2,5,1,0,0,16,39,0
36,4,199947,10,1,7,4,5,1,0,0,30,39,0
59,6,32552,9,3,14,1,5,2,0,0,48,39,0
33,4,183845,9,3,8,6,5,1,0,0,38,8,0
33,4,181091,6,1,3,2,5,2,0,0,35,9,0
53,5,135643,13,3,1,6,2,1,0,0,50,35,0
44,7,96249,10,3,4,1,5,2,3411,0,40,39,0
55,4,181220,9,3,4,1,5,2,0,0,50,39,0
56,4,133025,9,3,14,1,5,2,0,0,50,39,0
54,6,124865,10,1,12,2,5,1,0,0,35,39,0
51,4,45599,9,1,10,2,5,2,0,0,40,39,0
31,4,194293,10,5,1,2,5,1,2463,0,38,39,0
43,4,102180,14,3,4,1,5,2,0,0,50,39,1
44,4,121130,9,1,8,5,5,1,0,0,40,39,0
22,4,138768,10,5,4,4,5,2,0,0,50,39,0
43,7,98989,9,3,8,1,1,2,0,0,40,39,0
26,7,126327,12,5,1,5,3,1,0,0,40,39,0
30,4,113364,13,5,12,4,5,2,0,0,18,39,0
30,4,326199,5,3,3,1,5,2,2580,0,40,39,0
46,4,376789,9,5,8,2,5,2,0,0,15,39,0
27,4,137063,13,3,12,1,5,2,0,0,50,39,0
26,4,279145,9,3,3,1,5,2,0,0,50,39,0
36,4,178815,13,5,4,2,5,2,8614,0,40,39,1
25,6,245369,9,6,3,4,5,2,0,0,35,39,0
30,1,49593,15,5,10,2,3,1,0,0,40,39,0
46,7,238648,9,3,8,1,3,2,7298,0,40,39,1
47,4,166181,10,3,1,6,3,1,0,0,48,39,1
66,5,249043,13,3,12,1,5,2,5556,0,26,39,1
43,4,156403,6,3,6,1,5,2,0,0,40,39,0
71,0,128529,9,7,0,2,5,1,0,0,20,39,0
36,1,186934,13,3,1,1,5,2,0,1848,55,39,1
46,0,148489,9,4,0,2,2,2,0,0,40,30,0
44,2,387770,10,7,1,5,5,1,0,0,15,39,0
42,4,115511,16,3,10,1,5,2,0,0,50,39,0
39,4,201410,13,3,14,1,5,2,0,1977,45,30,1
36,4,220585,12,3,4,1,5,2,0,0,50,39,1
60,6,282066,13,3,4,1,5,2,0,1977,45,39,1
37,4,280966,10,3,7,1,5,2,0,0,50,39,1
26,4,291586,13,5,14,4,5,2,0,0,20,39,0
24,4,142227,13,5,1,2,5,1,0,0,30,39,0
17,0,104025,7,5,0,4,5,2,0,0,18,39,0
45,2,148254,14,1,10,2,5,1,0,0,35,39,0
54,4,170562,10,3,4,1,5,2,0,0,48,39,1
22,4,222490,10,5,12,4,5,1,0,0,30,39,0
63,2,57674,14,3,10,1,5,2,0,0,48,39,0
22,4,233624,9,3,3,1,5,2,0,0,43,39,0
27,4,42734,10,5,8,2,5,2,0,0,25,39,0
33,4,233107,5,3,3,1,5,2,0,0,33,26,0
64,4,143110,13,7,10,2,5,1,0,0,30,39,0
50,4,195844,12,3,4,1,5,2,0,0,50,39,1
44,6,115896,11,7,10,5,5,1,0,0,40,39,0
31,4,303851,9,3,14,1,5,2,0,0,50,39,0
44,4,172475,9,1,1,2,2,1,0,0,40,40,0
53,6,30008,6,3,5,1,5,2,0,0,35,39,0
33,2,147921,9,7,8,5,5,1,0,0,40,39,0
34,1,172716,8,3,2,1,5,2,0,0,40,39,0
27,4,155057,9,5,14,2,5,2,0,0,70,39,0
43,0,152569,11,7,0,2,5,1,0,2339,36,39,0
80,6,132728,9,5,4,2,5,2,0,0,20,39,0
31,4,195136,12,1,8,2,5,1,0,0,32,39,0
40,4,377322,9,3,3,1,3,2,0,0,40,39,1
53,2,293941,13,3,10,1,5,2,0,0,40,39,0
58,4,182123,9,3,7,1,5,2,0,0,44,39,0
38,4,32528,10,3,4,1,5,2,0,0,40,39,1
33,4,140206,15,3,10,1,5,2,0,0,40,39,1
48,2,378221,13,3,4,1,5,2,0,0,60,26,1
23,4,211601,10,3,4,6,3,1,0,0,40,39,0
31,6,119411,9,5,3,4,5,2,0,0,50,39,0
52,6,240013,14,3,12,1,5,2,0,0,70,39,0
24,4,95552,9,5,13,4,5,2,0,0,40,39,0
45,6,183710,5,3,5,1,5,2,0,0,40,39,0
36,4,189382,9,3,1,6,5,1,0,0,40,39,1
52,4,380633,3,7,8,5,5,1,0,0,40,26,0
54,4,53407,9,3,3,1,5,2,0,0,40,39,0
39,4,150480,15,3,10,1,5,2,0,0,55,39,1
40,4,175674,13,3,12,1,5,2,0,0,50,39,1
28,4,375313,9,5,13,2,2,2,0,0,50,39,0
21,0,278391,10,5,0,4,5,2,0,0,16,39,0
23,4,212888,10,5,1,2,5,1,0,0,40,39,0
36,5,487085,4,5,3,5,3,2,0,0,40,39,0
22,4,174461,10,5,1,4,5,1,0,0,15,39,0
55,2,133201,14,3,4,1,5,2,0,0,50,39,0
71,4,77253,9,5,6,2,5,2,0,0,17,39,0
47,4,141511,16,3,10,1,5,2,0,0,60,39,1
17,5,181608,6,5,12,4,5,2,0,0,12,39,0
31,4,127610,13,3,4,6,5,1,0,0,50,39,1
32,4,154571,10,5,8,3,2,2,0,0,40,0,0
46,4,33842,10,3,14,1,5,2,3103,0,40,39,1
27,4,150080,13,5,4,4,5,1,0,0,40,39,0
39,1,30916,10,3,4,1,5,2,0,1902,50,39,1
40,4,151294,9,1,6,2,5,1,0,0,48,39,0
30,4,48829,9,5,12,2,5,1,0,1602,30,39,0
17,4,193769,5,5,8,5,5,2,0,0,20,39,0
33,4,277455,14,5,10,2,5,2,0,0,40,39,0
72,4,225780,16,5,10,2,5,2,0,0,30,39,0
34,1,436341,10,2,1,6,5,1,0,0,40,39,1
65,4,255386,9,5,3,3,2,2,0,0,40,1,0
36,4,174938,13,3,10,1,5,2,0,1887,50,39,1
32,4,174789,9,5,7,5,5,2,0,0,40,39,0
26,4,245628,10,5,1,3,5,2,0,0,40,26,0
22,4,228752,9,5,6,2,5,2,0,0,40,39,0
47,4,354148,15,3,10,1,5,2,99999,0,48,39,1
31,4,192900,10,5,8,2,5,2,0,0,40,39,0
28,6,190391,13,5,12,2,5,2,0,0,50,39,0
38,4,353263,14,5,1,2,5,1,0,0,50,22,1
34,4,113198,12,3,1,1,5,2,0,0,28,39,0
44,4,207578,13,3,10,1,5,2,0,0,35,39,1
27,4,93206,10,5,6,4,2,2,0,0,40,39,0
50,2,163998,13,3,11,1,5,2,0,0,44,39,1
47,4,111961,9,3,8,6,3,1,0,0,30,39,0
20,4,219122,10,5,8,2,5,2,0,0,40,39,0
24,4,111445,9,5,12,2,5,2,0,0,38,39,0
29,1,309778,10,3,13,1,5,2,0,0,40,39,1
37,2,223020,11,5,8,5,3,1,0,0,32,39,0
42,4,303155,12,1,1,2,5,2,0,0,40,39,0
20,0,41035,10,5,0,4,5,2,0,0,20,39,0
68,4,159191,10,5,1,2,5,1,0,0,40,39,0
22,2,244408,10,5,1,2,2,1,0,0,40,40,0
72,6,473748,9,3,12,1,5,2,0,0,30,39,0
45,1,71823,10,3,1,1,3,2,0,0,20,39,0
30,2,83066,9,3,8,1,3,2,0,0,40,39,0
33,4,150154,9,3,3,1,5,2,0,0,40,39,0
43,4,190786,9,3,8,1,5,2,0,0,40,39,1
56,4,178033,10,7,4,2,5,2,4416,0,60,39,0
25,6,159909,11,3,5,1,5,2,0,0,40,39,0
41,4,190885,9,1,9,2,5,1,0,0,40,13,0
25,4,243786,13,5,8,2,5,1,0,0,37,39,0
31,7,124020,12,3,13,1,5,2,0,0,40,39,1
36,4,159016,9,3,7,1,5,2,0,0,38,39,0
37,4,183800,13,3,4,1,5,2,0,0,40,39,1
58,6,193434,9,3,3,1,5,2,0,0,20,39,0
26,4,245029,13,5,1,2,3,1,0,0,40,39,0
55,4,98746,10,3,13,1,5,2,0,0,50,2,1
46,1,140664,10,3,4,1,5,2,0,0,48,39,1
44,4,344920,13,5,1,2,5,1,0,1617,20,39,0
44,4,169980,7,3,8,1,3,2,0,0,60,39,0
28,7,155397,13,5,4,2,5,2,0,0,55,39,0
42,4,245317,6,3,14,1,5,2,0,0,50,39,0
41,4,74182,9,1,3,2,5,2,0,0,40,39,0
39,4,280570,13,3,4,1,5,2,0,0,45,39,0
64,6,30664,11,3,5,1,5,2,0,0,30,39,0
20,4,109952,10,5,6,4,5,2,0,0,25,39,0
45,2,192793,10,3,11,1,5,2,0,0,40,39,1
31,4,243442,9,3,1,1,5,2,0,0,50,39,0
36,1,106297,14,3,4,1,5,2,0,0,40,39,1
32,4,328060,5,6,8,5,4,1,0,0,40,26,0
33,6,48702,11,3,5,1,5,2,0,0,65,39,0
51,6,111283,9,1,4,2,5,1,99999,0,35,39,1
36,4,484024,9,1,7,5,5,2,0,0,40,39,0
40,4,208470,9,5,3,2,5,2,0,0,40,39,0
44,4,172032,11,3,1,1,5,2,7298,0,51,39,1
40,4,29927,9,1,1,5,5,1,0,0,45,9,0
46,4,98012,11,1,1,2,5,1,0,0,40,39,0
31,6,108468,15,3,10,1,5,2,0,0,60,39,1
30,4,207301,9,5,12,2,5,1,0,1980,40,39,0
26,4,168403,9,3,6,1,5,2,0,0,40,39,0
25,4,66935,13,5,8,3,5,2,0,0,40,39,0
35,6,42044,12,3,3,1,5,2,0,0,40,39,0
29,4,184806,15,5,10,3,5,2,0,0,50,39,0
39,4,1455435,12,6,3,2,5,2,0,0,40,39,0
44,6,445382,10,1,8,5,5,2,0,0,40,39,0
37,4,278576,9,3,7,1,5,2,0,0,60,39,1
79,6,84979,11,3,12,1,5,2,0,0,20,39,1
36,4,659504,13,3,4,1,3,2,0,0,45,39,1
44,4,136986,10,3,3,1,5,2,0,0,60,39,1
23,4,278107,9,3,7,1,5,2,0,1573,30,39,0
27,4,96219,13,5,1,2,5,1,0,0,45,39,0
46,6,131091,13,3,12,1,5,2,0,1902,40,39,1
58,4,205410,9,3,3,1,5,2,0,0,40,39,0
36,4,416745,12,1,4,2,5,2,0,0,48,39,0
36,4,180667,9,3,3,1,5,2,0,1887,60,39,1
21,4,72119,10,5,1,2,5,2,0,0,45,39,0
41,7,108945,9,5,14,2,5,1,14344,0,40,39,1
49,1,195949,9,3,7,1,5,2,0,0,40,39,0
34,4,101345,13,3,12,6,5,1,0,0,40,39,1
29,4,439263,9,3,11,1,5,2,0,0,35,29,0
63,4,213095,13,3,4,1,5,2,0,0,50,39,1
29,1,59932,13,5,10,2,5,1,0,0,40,39,0
65,4,172815,10,3,5,1,5,2,0,0,40,39,0
26,4,40915,13,5,8,2,5,1,0,0,25,39,0
42,4,139012,16,3,10,1,2,2,0,0,40,36,1
44,4,121781,10,1,1,2,2,1,0,0,37,39,0
51,0,130667,9,6,0,2,3,2,0,0,6,39,0
41,6,147110,9,3,7,1,5,2,0,0,25,39,0
22,2,237811,12,5,1,4,3,1,0,0,35,14,0
36,0,128640,10,3,0,6,5,1,0,0,25,39,0
18,4,111476,7,5,6,4,5,2,0,0,40,39,0
33,2,289716,6,3,14,1,5,2,0,0,40,39,0
46,2,141944,13,3,10,1,5,2,0,0,38,39,1
49,4,323773,7,3,9,3,5,1,0,0,40,39,0
41,7,176663,9,3,1,6,5,1,0,0,40,39,0
52,4,155233,10,1,1,5,5,1,0,0,40,39,0
40,4,143327,10,6,6,2,5,2,0,0,40,39,0
53,1,177212,10,5,10,5,5,1,0,0,40,39,0
45,6,123088,9,3,3,1,5,2,0,0,50,39,0
30,2,47085,6,3,3,1,5,2,0,0,40,39,0
56,4,102106,9,3,6,1,5,2,0,0,40,39,0
24,4,235894,9,3,3,1,5,2,0,0,40,39,0
71,6,172046,4,3,5,1,5,2,0,0,50,39,0
20,6,197207,9,1,12,2,5,1,0,0,30,39,0
26,4,152452,13,3,13,1,5,2,0,0,50,39,0
34,4,172928,9,3,12,1,5,2,0,0,65,39,0
36,0,214896,5,1,0,5,5,1,0,0,40,26,0
49,4,116338,9,6,10,5,5,1,0,653,60,39,0
48,4,276664,16,3,10,1,5,2,0,1902,50,39,1
22,4,59924,9,5,8,4,5,1,0,0,40,39,0
30,4,194141,10,1,7,2,5,2,0,1617,40,39,0
51,4,95128,9,1,3,2,5,2,0,0,40,39,0
46,4,292504,10,4,12,5,5,1,0,0,40,39,0
32,5,45796,9,3,4,1,5,2,0,0,45,39,0
42,4,119359,15,3,12,6,1,1,15024,0,40,35,1
52,7,104280,10,3,13,1,5,2,0,0,50,39,0
57,4,172291,9,1,1,3,3,1,0,0,40,39,0
35,4,180988,10,1,1,5,5,1,0,0,39,39,0
52,4,110748,14,3,10,1,5,2,0,0,50,39,1
59,0,556688,5,1,0,2,5,1,0,0,12,39,0
36,4,22494,10,1,4,5,5,1,0,0,40,39,0
33,4,267859,10,3,4,1,5,2,0,0,40,5,1
67,2,256821,9,1,11,2,3,2,0,0,20,39,0
31,6,117346,10,3,12,1,5,2,0,0,48,39,0
31,4,62374,9,3,10,1,5,2,0,0,50,39,0
28,4,314659,10,5,7,2,5,2,0,0,42,39,0
72,0,114761,4,7,0,5,5,1,0,0,20,39,0
36,4,93225,9,1,3,2,5,2,0,0,40,39,0
58,6,165315,9,3,12,1,5,2,0,0,35,39,1
56,4,124771,9,3,7,1,5,2,0,0,40,39,0
35,4,27408,10,5,12,2,5,2,0,0,40,39,0
37,4,198841,11,3,3,1,5,2,0,0,40,39,1
44,4,271792,13,4,4,5,5,1,0,0,40,39,0
26,4,64289,9,5,5,4,5,2,0,0,40,39,0
51,4,183390,9,3,14,1,5,2,0,0,40,39,0
31,4,240771,10,3,3,1,5,2,4386,0,50,39,1
30,4,234919,10,5,12,4,5,1,0,0,40,8,0
20,4,88231,10,5,1,2,5,1,0,0,40,39,0
21,4,154422,10,5,1,4,2,1,0,0,40,39,0
37,4,119098,13,3,10,1,5,2,0,0,50,39,1
53,7,151580,11,3,10,1,5,2,4386,0,40,39,1
54,4,118793,9,3,1,1,5,2,0,0,45,39,0
32,0,30499,13,1,0,5,5,1,0,0,32,39,0
34,0,166545,10,3,0,6,5,1,7688,0,6,39,1
30,4,271710,13,3,12,1,5,2,7298,0,50,39,1
43,7,308498,9,4,4,5,5,1,0,0,40,39,0
48,4,172695,11,1,8,4,5,1,0,0,40,39,0
42,6,29962,13,3,12,1,5,2,0,0,48,39,0
62,4,200332,9,3,7,1,5,2,0,0,40,39,0
31,4,291702,9,3,3,1,5,2,0,0,40,39,0
22,4,67234,9,5,12,2,5,2,0,0,60,39,0
45,4,168038,13,3,4,1,5,2,0,0,32,39,0
34,4,137814,10,6,12,2,5,2,0,0,45,39,0
64,4,126233,9,3,4,1,5,2,0,0,20,39,0
42,6,79036,13,3,5,1,5,2,0,0,65,39,0
60,6,327474,9,3,12,1,5,2,0,0,70,39,0
44,4,145160,9,5,3,3,5,2,0,0,58,39,0
67,0,37092,4,3,0,1,5,2,0,0,4,39,0
45,4,129387,12,1,13,5,5,1,0,0,40,0,0
53,6,33304,15,3,10,1,5,2,0,0,38,39,1
37,4,359001,11,3,14,1,5,2,15024,0,50,39,1
32,0,143162,6,3,0,6,5,1,0,0,40,39,0
23,4,133515,9,5,8,2,5,1,0,0,35,39,0
28,4,168901,13,3,10,1,2,2,0,0,40,36,0
55,4,750972,4,3,3,1,5,2,0,0,41,39,0
58,4,142924,14,5,1,2,5,1,0,0,24,39,1
74,5,228075,10,3,4,1,5,2,20051,0,25,39,1
27,4,91189,9,5,1,4,5,2,0,0,40,39,0
37,4,290609,9,1,1,5,3,1,0,0,40,39,0
22,0,31102,10,5,0,4,2,1,0,0,4,35,0
44,6,216921,6,3,8,1,5,2,0,0,70,39,0
23,4,120046,12,5,1,4,5,2,0,0,40,39,0
41,4,324629,13,3,4,1,5,2,0,0,40,41,0
45,4,81132,10,3,13,1,2,2,0,0,55,39,1
29,4,160279,9,1,7,5,5,2,0,0,40,39,0
33,4,229732,13,5,12,2,5,2,0,0,45,39,1
61,2,144723,14,3,4,1,5,2,7298,0,60,39,1
29,4,148431,12,3,12,6,4,1,7688,0,45,39,1
22,4,160398,10,5,12,3,5,2,0,0,38,39,0
28,4,129460,5,5,3,2,5,2,0,0,40,8,0
30,4,252752,13,3,10,6,5,1,0,0,40,39,0
20,4,58222,10,5,6,4,5,2,0,0,20,39,0
28,0,424884,6,6,0,2,5,2,0,0,30,39,0
45,4,114459,9,3,3,1,5,2,0,0,50,39,1
19,0,46400,10,5,0,2,5,1,0,0,24,39,0
42,4,223934,12,1,4,5,5,1,0,0,40,39,0
34,4,84119,9,5,3,4,5,2,0,0,40,39,0
31,4,159123,13,3,10,1,5,2,0,0,60,39,1
23,4,195532,13,5,4,4,5,1,0,0,40,39,0
50,4,191299,9,3,3,1,5,2,0,0,50,39,0
40,4,198316,6,3,4,1,5,2,0,0,40,39,1
57,4,162301,9,1,1,2,5,1,0,0,45,39,0
35,4,143152,10,3,1,6,5,1,3908,0,27,39,0
24,4,92609,13,5,4,4,5,2,0,0,45,39,0
27,4,247819,10,5,1,2,5,1,0,0,15,39,0
27,2,229223,10,5,11,4,5,1,0,0,40,39,1
45,5,142719,9,3,12,1,5,2,0,0,40,39,0
80,4,86111,16,3,10,1,5,2,0,0,30,39,0
23,7,35633,10,5,8,2,5,2,0,0,50,39,0
46,4,164749,10,3,4,1,5,2,0,0,40,39,1
38,4,607848,13,3,12,1,5,2,0,0,40,39,1
50,4,173630,9,1,12,2,5,2,0,0,60,39,0
90,4,311184,13,3,12,1,5,2,0,0,20,0,0
55,4,49737,10,3,12,1,5,2,0,0,50,39,0
72,4,183616,9,3,4,6,5,1,0,0,50,9,0
65,4,129426,10,7,1,2,5,1,0,0,40,39,0
37,4,454915,6,1,3,2,5,2,0,0,40,39,0
39,7,55568,9,3,1,6,5,1,0,0,40,39,0
38,4,29874,11,3,3,1,5,2,0,0,40,39,0
46,4,393715,10,3,4,1,5,2,15024,0,50,39,1
50,4,143953,9,3,12,1,5,2,0,0,65,39,1
54,4,90363,12,3,4,1,5,2,0,0,40,39,1
40,4,53727,14,5,12,2,5,2,0,0,50,39,1
30,4,130021,4,3,3,1,5,2,2829,0,40,39,0
50,4,173630,9,3,5,1,5,2,0,0,35,39,0
28,4,410351,10,5,3,2,5,2,0,0,30,39,0
34,4,399386,11,3,3,1,5,2,0,0,53,39,0
55,4,157932,9,1,6,2,5,2,0,0,40,39,0
20,4,133061,9,5,6,4,5,2,0,0,40,39,0
19,0,46400,10,5,0,2,5,1,0,0,32,39,0
21,4,107895,10,5,1,2,5,2,0,0,35,39,0
39,4,63021,10,1,8,2,5,1,0,0,20,39,0
43,4,186144,9,3,3,1,5,2,0,0,40,39,1
33,2,27959,9,5,8,5,1,2,0,0,40,39,0
26,4,179569,10,5,1,2,5,1,0,0,40,39,0
45,7,101299,16,3,10,1,5,2,0,0,40,39,1
31,7,113129,10,5,8,4,5,1,0,0,65,39,0
32,4,316470,3,3,3,1,5,2,0,0,60,26,0
60,6,89884,9,3,12,1,5,2,0,0,50,39,0
41,4,32121,9,3,7,1,5,2,0,0,40,39,1
21,4,315303,10,5,8,4,3,2,0,0,20,39,0
27,4,254500,10,1,1,5,3,1,0,0,36,39,0
33,4,419895,3,1,6,5,5,2,0,0,40,26,0
43,4,159549,9,3,3,1,5,2,0,0,40,39,0
27,4,160786,7,3,3,1,5,2,0,1902,40,39,1
18,6,258474,6,5,5,4,5,2,0,0,40,39,0
48,6,370119,10,3,4,1,5,2,0,0,40,39,1
37,4,50837,4,1,4,2,5,2,0,0,50,39,0
58,4,137506,9,3,7,1,5,2,0,0,40,39,0
57,4,548256,8,3,14,1,3,2,7688,0,40,39,1
42,2,175642,13,5,1,2,5,1,99999,0,40,39,1
24,4,183594,9,5,1,3,5,2,0,0,40,39,0
26,4,341353,13,5,8,3,5,2,0,0,15,39,0
43,5,247981,9,1,3,5,5,2,5455,0,50,39,0
